6/17/2013,Jeremy Standiford d. Brent Fisher,6-3; 6-4
6/17/2013,Mwendwa Mbithi d. (16) Nile Clark,7-5; 6-0
6/17/2013,Ethan Ammon d. NICOLAS PRIETO PINZON,6-2; 6-1
6/17/2013,Evgeniy Kim d. Aleksei Wisekal,6-2; 6-0
6/17/2013,(13) Boris Kozlov d. John O'Rourke,6-1; 6-0
6/17/2013,Christopher morin kougoucheff d. Keith Embree,3-6; 6-2; 6-3
6/17/2013,Gonzalo Amsler d. Rafiq Solh,6-3; 6-3
6/17/2013,(12) Nicolas Mejia d. Matthew McBride,6-3; 6-3
6/17/2013,Will Neuner d. Dane Dunlap,6-4; 6-4
6/17/2013,harold williams d. (15) Andrei Kozlov,9-7
6/17/2013,(15) Andrei Kozlov d. (7) Jimmy Bendeck,Wo (emerg)
6/17/2013,harold williams d. Keith Embree,8-4
6/17/2013,(15) Andrei Kozlov d. Roberto Guerrero,8-1
6/17/2013,harold williams d. Matthew McBride,8-5
6/17/2013,Keith Embree d. Dane Dunlap,8-3
6/17/2013,harold williams d. Jeffrey Mackenzie,8-5
6/17/2013,Matthew McBride d. Zacharia Rakem,8-1
6/17/2013,Keith Embree d. Joshua Dughi,8-2
6/17/2013,Dane Dunlap d. Gabriel Lazar,8-4
6/17/2013,harold williams d. John Adamidis,8-0
6/17/2013,Jeffrey Mackenzie d. Santiago Uribe,8-0
6/17/2013,Zacharia Rakem d. Rafiq Solh,8-3
6/17/2013,Matthew McBride d. Brent Fisher,8-2
6/17/2013,Joshua Dughi d. Nikolaus Hagleitner,8-0
6/17/2013,Keith Embree d. Aleksei Wisekal,8-2
6/17/2013,Gabriel Lazar d. James Adamidis,8-2
6/17/2013,Dane Dunlap d. NICOLAS PRIETO PINZON,8-3
6/24/2013,(4) Jeffrey Morris d. Daniel Hobart,6-1; 6-0
6/24/2013,(4) Jeffrey Morris d. (2) Juan Rocha,6-1; 6-1
6/24/2013,Daniel Hobart d. (1) Jonathan Pearlman,6-3; 6-0
6/24/2013,(2) Juan Rocha d. Blake Gregory,6-2; 7-6(4))
6/24/2013,(4) Jeffrey Morris d. Enrique Andrade,6-3; 6-2
6/24/2013,Daniel Hobart d. Paul Tyagi,6-2; 3-6; 6-4
6/24/2013,(1) Jonathan Pearlman d. (6) Kevin Taco,6-0; 6-1
6/24/2013,(2) Juan Rocha d. luca pavanelli,3-6; 6-2; 7-6(3))
6/24/2013,Blake Gregory d. (8) Nicolas Mejia,6-4; 6-4
6/24/2013,(4) Jeffrey Morris d. Maximilian Wimmer,6-3; 1-0Ret (ill)
6/24/2013,Enrique Andrade d. (5) Jarrod Goare,6-0; 6-2
6/24/2013,Daniel Hobart d. Christian Haushammer,6-1; 6-4
6/24/2013,Paul Tyagi d. (3) Roman Soldatov,6-0; 6-1
6/24/2013,(6) Kevin Taco d. Arnaud Ba,5-7; 6-2; 6-2
6/24/2013,(1) Jonathan Pearlman d. John Morales,6-2; 6-0
6/24/2013,luca pavanelli d. Shaul Aloni,6-2; 6-1
6/24/2013,(8) Nicolas Mejia d. Jakub Fejfar,6-1; 6-2
6/24/2013,Blake Gregory d. Barnabas Carrega,4-6; 7-6(4); 3-0Ret (ill)
6/24/2013,Maximilian Wimmer d. Matthew McBride,6-3; 6-1
6/24/2013,Enrique Andrade d. Nicholas Mora,6-0; 6-0
6/24/2013,Daniel Hobart d. Evan McKeown,6-0; 6-0
6/24/2013,Christian Haushammer d. (7) Ross Nigro,6-2; 2-0Ret (ill)
6/24/2013,Paul Tyagi d. Boris Kozlov,6-2; 6-1
6/24/2013,Arnaud Ba d. Rafiq Solh,6-0; 6-0
6/24/2013,(6) Kevin Taco d. Haja Denise,6-2; 6-1
6/24/2013,John Morales d. Aaron Katz,2-6; 6-2; 6-3
6/24/2013,Boris Kozlov d. Shaul Aloni,Wo (emerg)
6/24/2013,Shaul Aloni d. Matthew McBride,6-4; 6-7(4); 6-4
6/24/2013,Boris Kozlov d. Haja Denise,5-7; 6-4; 6-0
6/24/2013,Shaul Aloni d. Jakub Fejfar,6-3; 7-6(2))
6/24/2013,Matthew McBride d. (5) Jarrod Goare,6-3; 6-3
6/24/2013,Boris Kozlov d. Evan McKeown,6-2; 6-0
6/24/2013,Haja Denise d. Aaron Katz,Def (refsl)
6/24/2013,(5) Jarrod Goare d. Nicholas Mora,6-2; 6-2
6/24/2013,Boris Kozlov d. (3) Roman Soldatov,Def (refsl)
6/24/2013,Jakub Fejfar d. Barnabas Carrega,Wo (ill)
6/24/2013,Evan McKeown d. (7) Ross Nigro,Wo (ill)
6/24/2013,Haja Denise d. Rafiq Solh,6-4; 6-0
7/1/2013,Christopher Barrus d. Elio Livi,6-4; 6-3
7/1/2013,Elio Livi d. Sebastian Acuna,6-4; 6-4
7/1/2013,Christopher Barrus d. Oliver Landert,Wo (emerg)
7/1/2013,Sebastian Acuna d. (2) Bradley Jaffe,6-2; 7-5
7/1/2013,Elio Livi d. (3) Gregory Levy,6-4; 6-1
7/1/2013,Oliver Landert d. (8) Jimmy Bendeck,6-1; 7-6(4)
7/1/2013,Christopher Barrus d. William Albanese,5-2Ret (inj)
7/1/2013,(2) Bradley Jaffe d. Francisco Mehech,6-2; 6-4
7/1/2013,Sebastian Acuna d. Jonathan Deautriell,6-2; 6-3
7/1/2013,(3) Gregory Levy d. Jeffrey Mackenzie,6-3; 6-3
7/1/2013,Elio Livi d. harold williams,3-6; 6-2; 6-3
7/1/2013,(8) Jimmy Bendeck d. Farhan Malik,Wo (emerg)
7/1/2013,Oliver Landert d. Robert Livi,6-3; 6-3
7/1/2013,William Albanese d. (5) Mandeep Yadav,6-4; 6-3
7/1/2013,Christopher Barrus d. Evgeniy Kim,6-1; 6-0
7/1/2013,(2) Bradley Jaffe d. Blake Gregory,6-2; 6-2
7/1/2013,Francisco Mehech d. Pedro Quijada,6-3; 7-5
7/1/2013,Jonathan Deautriell d. (6) Kurt Pessa,7-6(4); 5-7; 6-4
7/1/2013,Sebastian Acuna d. Romano Livi,6-0; 6-0
7/1/2013,(3) Gregory Levy d. Brett Hall,6-0; 6-1
7/1/2013,Jeffrey Mackenzie d. Zacharia Rakem,6-0; 6-0
7/1/2013,harold williams d. (7) Robert Dubuque,6-4; 6-1
7/1/2013,Elio Livi d. Christopher morin kougoucheff,7-6(7); 6-1
7/1/2013,Farhan Malik d. Robert Hammond,6-2; 6-2
7/1/2013,(8) Jimmy Bendeck d. Mwendwa Mbithi,6-3; 6-3
7/1/2013,Robert Livi d. Nicholas Mora,6-0; 6-1
7/1/2013,Oliver Landert d. (4) Roman Soldatov,6-1; 6-2
7/1/2013,William Albanese d. Paul Tyagi,4-6; 6-4; 6-1
7/1/2013,(5) Mandeep Yadav d. NICOLAS PRIETO PINZON,6-0; 6-1
7/1/2013,Christopher Barrus d. Kedemoth Ford,Def (ns)
7/1/2013,Evgeniy Kim d. (1) Eric Kent,6-3; 7-5
7/1/2013,Blake Gregory d. Santiago Uribe,6-0; 6-0
7/1/2013,Francisco Mehech d. James Hooper,6-1; 1-0Ret (inj)
7/1/2013,Jonathan Deautriell d. Haja Denise,6-0; 6-2
7/1/2013,Sebastian Acuna d. Daniel Hobart,6-3; 6-2
7/1/2013,Brett Hall d. Solomon Cadogan,6-1; 6-1
7/1/2013,Jeffrey Mackenzie d. Abdul Alhamzawi,6-3; 6-0
7/1/2013,harold williams d. Gonzalo Amsler,6-0; 6-0
7/1/2013,Christopher morin kougoucheff d. Antonio Bugge,6-4; 6-2
7/1/2013,Robert Hammond d. James Adamidis,6-3; 6-0
7/1/2013,Farhan Malik d. Charles Golphin,6-1; 6-1
7/1/2013,Mwendwa Mbithi d. Jose Triana,6-0; 6-0
7/1/2013,Nicholas Mora d. Nikolaus Hagleitner,6-3; 6-4
7/1/2013,Oliver Landert d. John Morales,6-1; 6-2
7/1/2013,Paul Tyagi d. Will Neuner,6-1; 2-6; 7-6(4)
7/1/2013,William Albanese d. Corey Smith,6-0; 6-0
7/1/2013,NICOLAS PRIETO PINZON d. Christopher Santos,6-1; 6-2
7/1/2013,Christopher Barrus d. Jordan Skalet,6-3; 6-0
7/1/2013,Evgeniy Kim d. Rafiq Solh,6-0; 6-1
7/1/2013,(4) Roman Soldatov d. James Adamidis,8-0
7/1/2013,(4) Roman Soldatov d. (6) Kurt Pessa,8-4
7/1/2013,James Adamidis d. Abdul Alhamzawi,8-5
7/1/2013,(4) Roman Soldatov d. Rafiq Solh,8-0
7/1/2013,(6) Kurt Pessa d. Daniel Hobart,8-3
7/1/2013,Abdul Alhamzawi d. Charles Golphin,8-2
7/1/2013,James Adamidis d. John Morales,8-3
7/1/2013,Daniel Hobart d. Solomon Cadogan,8-2
7/1/2013,Abdul Alhamzawi d. Santiago Uribe,8-5
7/1/2013,Charles Golphin d. Gonzalo Amsler,8-2
7/1/2013,James Adamidis d. Nikolaus Hagleitner,8-4
7/1/2013,John Morales d. Corey Smith,8-4
7/20/2013,(1) Arthur Surreaux d. (2) Jonathan Pearlman,6-3; 7-5
7/20/2013,(2) Jonathan Pearlman d. (4) Bjorn Munroe,7-5; 6-2
7/20/2013,(1) Arthur Surreaux d. (5) Gaston Murray,6-3; 7-5
7/20/2013,(2) Jonathan Pearlman d. (8) Mandeep Yadav,6-4; 6-2
7/20/2013,(4) Bjorn Munroe d. (6) Carl Eguez,Wo (emerg)
7/20/2013,(5) Gaston Murray d. (3) Juan Rocha,6-4; 6-0
7/20/2013,(1) Arthur Surreaux d. Rolando Torrellas-Carpio,6-1; 6-4
7/20/2013,(2) Jonathan Pearlman d. Jimmy Bendeck,7-5; 6-3
7/20/2013,(8) Mandeep Yadav d. Solomon Cadogan,6-0; 6-4
7/20/2013,(4) Bjorn Munroe d. Matthew McBride,6-2; 6-3
7/20/2013,(6) Carl Eguez d. Adrian Bohane,6-4; 6-4
7/20/2013,(5) Gaston Murray d. Salvador Mijares,6-1; 6-1
7/20/2013,(3) Juan Rocha d. Peter Colliard,7-6(1); 6-2
7/20/2013,Rolando Torrellas-Carpio d. Nate Shanok,6-1; 2-6; 6-1
7/20/2013,(1) Arthur Surreaux d. Nicholas Springer,6-1; 6-1
7/20/2013,(2) Jonathan Pearlman d. Andre Ku,6-3; 6-2
7/20/2013,Jimmy Bendeck d. Ian Combemale,6-2; 6-2
7/20/2013,(8) Mandeep Yadav d. Franco Taco,6-7(5); 7-5; 2-0Ret (inj)
7/20/2013,Solomon Cadogan d. Rafiq Solh,6-2; 6-1
7/20/2013,(4) Bjorn Munroe d. Nikolaus Hagleitner,6-0; 6-1
7/20/2013,Matthew McBride d. Justin Herrera,6-3; 6-1
7/20/2013,(6) Carl Eguez d. Charles Golphin,6-1; 6-0
7/20/2013,Adrian Bohane d. ante maricic,6-1; 6-0
7/20/2013,Salvador Mijares d. Blake Gregory,2-6; 6-4; 6-4
7/20/2013,(5) Gaston Murray d. Amir Talab,6-0; 6-2
7/20/2013,Peter Colliard d. peter sitnikov,4-2Ret (inj)
7/20/2013,(3) Juan Rocha d. TEJAS CHAUKULKAR,6-0; 6-4
7/20/2013,Rolando Torrellas-Carpio d. Arnaud Ba,6-1; 6-1
7/20/2013,Nate Shanok d. (7) Kevin Taco,6-0; 6-1
7/20/2013,Nicholas Springer d. Jason Dalbo,6-2; 6-2
7/20/2013,(1) Arthur Surreaux d. danyang xu,6-1; 6-2
7/20/2013,Franco Taco d. Joshua McQueen,6-1; 6-2
7/20/2013,Matthew McBride d. Raphael Hungar,6-3; 6-3
7/20/2013,Justin Herrera d. Giovanni Corrado,6-2; 6-1
7/20/2013,ante maricic d. Jiaxi Yu,Wd (emerg)
7/20/2013,Peter Colliard d. Daniel Cabeza,6-4; 6-2
7/20/2013,Rolando Torrellas-Carpio d. Gidon Reichstein,6-1; 6-0
7/20/2013,Nicholas Springer d. Logan Erickson,7-5; 6-1
7/20/2013,danyang xu d. Bryan O'Lone,7-5; 6-4
7/20/2013,TEJAS CHAUKULKAR d. Andre Ku,8-4
7/20/2013,Andre Ku d. Charles Golphin,8-1
7/20/2013,TEJAS CHAUKULKAR d. Bryan O'Lone,8-2
7/20/2013,Andre Ku d. Rafiq Solh,8-1
7/20/2013,Charles Golphin d. Nikolaus Hagleitner,8-6
7/20/2013,TEJAS CHAUKULKAR d. Amir Talab,8-1
7/20/2013,Bryan O'Lone d. Raphael Hungar,8-2
7/20/2013,Amir Talab d. ante maricic,8-0
7/20/2013,TEJAS CHAUKULKAR d. Arnaud Ba,8-2
7/20/2013,Raphael Hungar d. Daniel Cabeza,Wo (emerg)
7/20/2013,Bryan O'Lone d. Gidon Reichstein,8-1
7/27/2013,(3) Juan Rocha d. Timothy Neilly,6-4; 6-4
7/27/2013,(3) Juan Rocha d. (2) Jonathan Pearlman,6-3; 6-3
7/27/2013,Timothy Neilly d. (7) Joe Cadogan,6-2; 7-6(2)
7/27/2013,(2) Jonathan Pearlman d. Gordon Watson,6-4; 6-0
7/27/2013,(3) Juan Rocha d. (6) Mark Epshteyn-Losev,2-6; 6-2; 10-7
7/27/2013,Timothy Neilly d. Gianlucca Massa,6-4; 6-1
7/27/2013,(7) Joe Cadogan d. (1) TEJAS CHAUKULKAR,6-0; 6-0
7/27/2013,(2) Jonathan Pearlman d. Ryan Newman,6-1; 6-2
7/27/2013,Gordon Watson d. Marcus Yu,6-0; 6-2
7/27/2013,(3) Juan Rocha d. Jimmy Bendeck,6-7(6); 6-3; 10-2
7/27/2013,(6) Mark Epshteyn-Losev d. Nicholas Springer,6-3; 6-0
7/27/2013,Gianlucca Massa d. Mandeep Yadav,7-5; 6-2
7/27/2013,Timothy Neilly d. (4) Adrian Chermaci,6-2; 6-3
7/27/2013,(7) Joe Cadogan d. Daniel Shebshayevich,6-1; 6-2
7/27/2013,(1) TEJAS CHAUKULKAR d. William Albanese,6-2; 6-0
7/27/2013,(2) Jonathan Pearlman d. Emir Machado,6-1; 6-0
7/27/2013,Ryan Newman d. Jiaxi Yu,Wo (emerg)
7/27/2013,Gordon Watson d. (8) Kevin Taco,6-1; 6-0
7/27/2013,Marcus Yu d. Hillel Rousseau,7-5; 6-3
7/27/2013,(3) Juan Rocha d. Mwendwa Mbithi,6-3; 1-6; 10-4
7/27/2013,Jimmy Bendeck d. Justin Herrera,6-3; 6-3
7/27/2013,(6) Mark Epshteyn-Losev d. Paolo Di Cera,6-0; 6-0
7/27/2013,Nicholas Springer d. Robert Dubuque,6-3; 4-0Ret (quit)
7/27/2013,Mandeep Yadav d. Logan Erickson,6-1; 6-2
7/27/2013,Gianlucca Massa d. (5) Boris Kozlov,6-0; 6-0
7/27/2013,Timothy Neilly d. Andre Ku,6-4; 6-0
7/27/2013,(4) Adrian Chermaci d. Abdul Alhamzawi,6-1; 6-2
7/27/2013,Daniel Shebshayevich d. Antonio Bugge,6-0; 6-2
7/27/2013,(7) Joe Cadogan d. Christopher morin kougoucheff,6-4; 6-3
7/27/2013,William Albanese d. Kamil Selekhetdinov,6-1; 6-2
7/27/2013,(1) TEJAS CHAUKULKAR d. Colin Edwards,6-3; 6-2
7/27/2013,Emir Machado d. Maxx Esteves,6-0; 4-2Ret (inj)
7/27/2013,Jiaxi Yu d. Alex Cohen,6-0; 6-0
7/27/2013,Ryan Newman d. Ture Skinner,6-1; 6-3
7/27/2013,(8) Kevin Taco d. Robert Hammond,7-6(4); 6-2
7/27/2013,Gordon Watson d. Matthew Lasprilla,6-0; 6-4
7/27/2013,Marcus Yu d. Kevin Segal,6-2; 6-3
7/27/2013,Hillel Rousseau d. John O'Rourke,Def (ns)
7/27/2013,(3) Juan Rocha d. John Morales,6-1; 6-2
7/27/2013,Mwendwa Mbithi d. Jose Andres Ortega,Wd (emerg)
7/27/2013,Justin Herrera d. Bryan O'Lone,6-0; 6-0
7/27/2013,Jimmy Bendeck d. Steven Ochoa,6-0; 6-0
7/27/2013,(6) Mark Epshteyn-Losev d. Scott Wolff,6-0; 6-0
7/27/2013,Paolo Di Cera d. Daniel Cabeza,5-7; 6-4; 10-3
7/27/2013,Robert Dubuque d. Matthew McBride,6-2; 6-4
7/27/2013,Nicholas Springer d. Gonzalo Amsler,6-0; 6-0
7/27/2013,Mandeep Yadav d. Giovanni Corrado,6-2; 6-1
7/27/2013,Logan Erickson d. Franklyn Peart,6-1; 6-1
7/27/2013,Gianlucca Massa d. Vineet Vemulapally,6-1; 6-2
7/27/2013,(5) Boris Kozlov d. Clay Fender,6-4; 7-6(6)
7/27/2013,Andre Ku d. Solomon Cadogan,5-7; 6-3; 10-5
7/27/2013,Timothy Neilly d. Evan McKeown,6-0; 6-0
7/27/2013,Abdul Alhamzawi d. Aleksei Wisekal,6-1; 6-1
7/27/2013,(4) Adrian Chermaci d. Jacob Wichterich,6-0; 6-0
7/27/2013,Antonio Bugge d. Mikey Ozery,6-0; 6-1
7/27/2013,Daniel Shebshayevich d. danyang xu,7-6(1); 6-3
7/27/2013,Christopher morin kougoucheff d. MATIAS RUBIO,6-2; 6-1
7/27/2013,(7) Joe Cadogan d. Jabari Stafford,6-0; 6-1
7/27/2013,William Albanese d. Daniel Caminata,6-0; 6-2
7/27/2013,Kamil Selekhetdinov d. Diego Recht,6-1; 5-7; 10-5
7/27/2013,Colin Edwards d. Sean Meunier,5-7; 6-4; 10-7
7/27/2013,Matthew McBride d. Vineet Vemulapally,8-1
7/27/2013,Matthew McBride d. Bryan O'Lone,8-3
7/27/2013,Vineet Vemulapally d. Scott Wolff,8-5
7/27/2013,Bryan O'Lone d. John Morales,7-3Ret (quit)
7/27/2013,Matthew McBride d. Gonzalo Amsler,Wo (emerg)
7/27/2013,Scott Wolff d. Jabari Stafford,Wo (emerg)
7/27/2013,Vineet Vemulapally d. Jacob Wichterich,Wo (emerg)
7/27/2013,Bryan O'Lone d. MATIAS RUBIO,3-1Ret (inj)
7/27/2013,John Morales d. Solomon Cadogan,6-5Ret (ill)
7/27/2013,Matthew McBride d. Diego Recht,8-2
7/27/2013,Gonzalo Amsler d. Steven Ochoa,8-0
7/27/2013,Scott Wolff d. Mikey Ozery,8-1
7/27/2013,Jabari Stafford d. Franklyn Peart,8-1
7/27/2013,Vineet Vemulapally d. Aleksei Wisekal,8-5
7/27/2013,Jacob Wichterich d. Evan McKeown,8-3
8/3/2013,Samuel Serrano d. (1) Zandrix Acob,7-6(3); 6-2
8/3/2013,Samuel Serrano d. Jaden Grinter,6-4; 7-6(2)
8/3/2013,(1) Zandrix Acob d. Christian Haushammer,6-3; 6-4
8/3/2013,Jaden Grinter d. Simon D'Alfonso,6-4; 6-4
8/3/2013,Samuel Serrano d. Rolando Torrellas-Carpio,7-5; 6-4
8/3/2013,Christian Haushammer d. (4) Jonathan Pearlman,2-6; 6-4; 10-7
8/3/2013,(1) Zandrix Acob d. Franco Taco,6-3; 3-0Ret (inj)
8/3/2013,Jaden Grinter d. Christopher morin kougoucheff,6-1; 6-4
8/3/2013,Simon D'Alfonso d. Vineet Vemulapally,7-6(5); 6-4
8/3/2013,Samuel Serrano d. (3) Daniel Shebshayevich,6-2; 6-4
8/3/2013,Rolando Torrellas-Carpio d. Jakub Wojcik,6-3; 6-2
8/3/2013,Christian Haushammer d. (5) Hillel Rousseau,6-2; 6-3
8/3/2013,(4) Jonathan Pearlman d. James Flynn,Def (ns)
8/3/2013,Franco Taco d. (8) danyang xu,6-2; 6-2
8/3/2013,(1) Zandrix Acob d. Pierre Brimaire,7-5; 2-0Ret (inj)
8/3/2013,Jaden Grinter d. (2) Kevin Taco,6-3; 6-4
8/3/2013,Christopher morin kougoucheff d. Angel Peredo,7-5; 6-4
8/3/2013,Simon D'Alfonso d. (7) German Ayubi,6-2; 7-5
8/3/2013,Vineet Vemulapally d. Pedro Quijada,7-6(5); 3-6; 2-1Ret (ill)
8/3/2013,(3) Daniel Shebshayevich d. Victor Gurevich,6-2; 6-3
8/3/2013,Samuel Serrano d. manuel peredo,6-3; 6-2
8/3/2013,Rolando Torrellas-Carpio d. (6) Nate Shanok,6-3; 6-2
8/3/2013,Jakub Wojcik d. Connor Hollander,6-1; 6-0
8/3/2013,Christian Haushammer d. William Albanese,6-4Def (ns)
8/3/2013,(5) Hillel Rousseau d. Jeanfranco Barreto,6-0; 6-0
8/3/2013,James Flynn d. JOREGE LOZANO JUACHIN,Wo (emerg)
8/3/2013,(4) Jonathan Pearlman d. Andre Ku,6-3; 3-0Ret (inj)
8/3/2013,Franco Taco d. Michael Gad,6-1; 6-0
8/3/2013,(8) danyang xu d. Haja Denise,6-1; 6-1
8/3/2013,Pierre Brimaire d. Ryan Rouche,7-6(6); 6-0
8/3/2013,(1) Zandrix Acob d. Sean Chi,6-0; 6-2
8/3/2013,Christopher morin kougoucheff d. Jeremy Standiford,6-7(11); 6-4; 6-2
8/3/2013,Vineet Vemulapally d. Antonio Bugge,3-6; 6-4; 6-4
8/3/2013,Rolando Torrellas-Carpio d. Connor Masella,6-0; 6-0
8/3/2013,James Flynn d. Evan McKeown,6-0; 6-1
8/3/2013,Andre Ku d. Camilo Rodriguez,6-2; 6-0
8/3/2013,Haja Denise d. Thomas Sinatora,6-2; 6-2
8/3/2013,Pierre Brimaire d. Solomon Cadogan,6-2; 7-5
8/3/2013,Victor Gurevich d. Connor Masella,8-5
8/3/2013,Connor Masella d. Michael Gad,8-2
8/3/2013,Victor Gurevich d. Sean Chi,Wo (emerg)
8/3/2013,Connor Masella d. Evan McKeown,8-1
8/3/2013,Michael Gad d. Ryan Rouche,3-1Ret (inj)
8/3/2013,Victor Gurevich d. Solomon Cadogan,8-2
8/3/2013,Sean Chi d. Connor Hollander,8-1
8/3/2013,Michael Gad d. Jeanfranco Barreto,8-6
8/3/2013,Solomon Cadogan d. Camilo Rodriguez,8-1
8/3/2013,Solomon Cadogan d. Camilo Rodriguez,8-1
8/10/2013,(3) Zandrix Acob d. Mwendwa Mbithi,6-3; 6-3
8/10/2013,Mwendwa Mbithi d. (4) Mandeep Yadav,6-1; 6-2
8/10/2013,(3) Zandrix Acob d. (1) Adrian Chermaci,6-4; 2-6; 6-3
8/10/2013,Mwendwa Mbithi d. Hillel Rousseau,1-6; 7-6(5); 4-0Ret (inj)
8/10/2013,(4) Mandeep Yadav d. (6) Joseph Correa,2-6; 6-1; 6-4
8/10/2013,(3) Zandrix Acob d. (5) Daniel Shebshayevich,6-1; 6-0
8/10/2013,(1) Adrian Chermaci d. (8) Jimmy Bendeck,6-2; 6-2
8/10/2013,Hillel Rousseau d. (2) Boris Kozlov,6-2; 6-2
8/10/2013,Mwendwa Mbithi d. Andre Ku,6-0; 6-2
8/10/2013,(4) Mandeep Yadav d. Logan Erickson,6-3; 6-0
8/10/2013,(6) Joseph Correa d. Bernard Tefel,7-6(2); 6-1
8/10/2013,(5) Daniel Shebshayevich d. GUILLERMO CATALINA,6-1; 4-6; 6-2
8/10/2013,(3) Zandrix Acob d. Solomon Cadogan,6-0; 6-1
8/10/2013,(8) Jimmy Bendeck d. Kurt Collis,6-0; 6-1
8/10/2013,(1) Adrian Chermaci d. Alexander Fields Lefkovic,6-0; 6-0
8/10/2013,(2) Boris Kozlov d. Benjamin Hartmann,6-1; 5-7; 7-6(1)
8/10/2013,Hillel Rousseau d. Evan McKeown,6-0; 6-0
8/10/2013,Andre Ku d. (7) Lorenzo Cava,Wd (emerg)
8/10/2013,Mwendwa Mbithi d. Rafiq Solh,6-0; 6-0
8/10/2013,(4) Mandeep Yadav d. Franklyn Peart,6-2; 6-1
8/10/2013,Logan Erickson d. Sebastian Ariza,6-1; 6-2
8/10/2013,(6) Joseph Correa d. Simón D'Alfonso,7-5; 6-1
8/10/2013,Bernard Tefel d. Matthew D'Amico,6-0; 6-0
8/10/2013,GUILLERMO CATALINA d. Connor Hollander,6-1; 6-0
8/10/2013,(5) Daniel Shebshayevich d. danyang xu,6-4; 6-0
8/10/2013,Solomon Cadogan d. Bryan O'Lone,7-6; 6-1
8/10/2013,(3) Zandrix Acob d. Frederick Saba,7-5; 6-1
8/10/2013,Kurt Collis d. James Neitzel,6-2; 6-4
8/10/2013,(8) Jimmy Bendeck d. Christopher Santos,6-0; 6-0
8/10/2013,Alexander Fields Lefkovic d. Eric Stuertz,Wo (emerg)
8/10/2013,(1) Adrian Chermaci d. Jeanfranco Barreto,6-1; 6-0
8/10/2013,Mwendwa Mbithi d. Sean Bush,6-0; 6-0
8/10/2013,Logan Erickson d. Matthew McBride,3-6; 6-2; 7-6(5)
8/10/2013,GUILLERMO CATALINA d. Jose Andres Ortega,6-4; 6-2
8/10/2013,Eric Stuertz d. Pedro Quijada,Wd (emerg)
8/10/2013,Alexander Fields Lefkovic d. Matthew McBride,Wo (emerg)
8/10/2013,Alexander Fields Lefkovic d. Bryan O'Lone,8-3
8/10/2013,Matthew McBride d. Frederick Saba,Wo (emerg)
8/10/2013,Frederick Saba d. James Neitzel,Wo (emerg)
8/10/2013,Matthew McBride d. Jose Andres Ortega,Wo (emerg)
8/10/2013,Frederick Saba d. Connor Hollander,8-0
8/10/2013,James Neitzel d. Evan McKeown,8-2
8/10/2013,Matthew McBride d. Matthew D'Amico,8-0
8/10/2013,Jose Andres Ortega d. Sean Bush,8-3
8/31/2013,(4) Oleg Dmitriev d. Brandon Donaldson,7-6(4); 6-3
8/31/2013,Brandon Donaldson d. (5) Mandeep Yadav,6-2; 6-4
8/31/2013,(4) Oleg Dmitriev d. (6) Jonathan Pearlman,6-4; 6-4
8/31/2013,(5) Mandeep Yadav d. (2) Mario Becerra,6-2; 3-6; 11-9
8/31/2013,Brandon Donaldson d. Matt Garman,6-2; 6-2
8/31/2013,(4) Oleg Dmitriev d. GUILLERMO CATALINA,6-2; 6-2
8/31/2013,(6) Jonathan Pearlman d. (1) David Crisovan,7-6(4); 6-3
8/31/2013,(2) Mario Becerra d. Andrew Garman,3-6; 6-4; 10-7
8/31/2013,(5) Mandeep Yadav d. Nicolas Mejia,6-3; 6-3
8/31/2013,Matt Garman d. Rafiq Solh,6-2; 6-3
8/31/2013,Brandon Donaldson d. (7) Sami Kierberg,7-5; 6-3
8/31/2013,GUILLERMO CATALINA d. (8) Frank Acierno,6-2; 6-3
8/31/2013,(4) Oleg Dmitriev d. Steven Sun,6-2; 6-2
8/31/2013,(6) Jonathan Pearlman d. Ryan Rouche,6-3; 6-2
8/31/2013,(1) David Crisovan d. Ryan Anthony Ybarra,Def (ns)
8/31/2013,(2) Mario Becerra d. Semen Tripolskiy,Def (ns)
8/31/2013,Andrew Garman d. Pedro Quijada,6-4; 6-4
8/31/2013,(5) Mandeep Yadav d. Anthony Schohn,Def (ns)
8/31/2013,Nicolas Mejia d. Solomon Cadogan,6-2; 7-5
8/31/2013,Rafiq Solh d. (3) Boris Kozlov,Wo (emerg)
8/31/2013,Matt Garman d. Michael Gad,6-2; 7-5
8/31/2013,(7) Sami Kierberg d. Matthew McBride,6-4; 6-4
8/31/2013,Brandon Donaldson d. Sean Meunier,6-4; 6-2
8/31/2013,GUILLERMO CATALINA d. Alejandro Chica,6-3; 6-2
8/31/2013,(8) Frank Acierno d. Jimmy Bendeck,Wo (emerg)
8/31/2013,Steven Sun d. Andrew Puglisi,6-4; 6-2
8/31/2013,(4) Oleg Dmitriev d. Benjamin Hartmann,6-3; 6-2
8/31/2013,Ryan Rouche d. Raphael Hungar,Def (ns)
8/31/2013,(6) Jonathan Pearlman d. Eric Mabobo-Fleming,7-6(3); 6-2
8/31/2013,Ryan Anthony Ybarra d. Matthew D'Amico,Def (ns)
8/31/2013,(1) David Crisovan d. Tyler Engle,Wo (emerg)
8/31/2013,Solomon Cadogan d. Bryan O'Lone,6-1; 6-3
8/31/2013,Matt Garman d. NICOLAS PRIETO PINZON,6-0; 6-2
8/31/2013,Sean Meunier d. Luis Castellanos,6-1; 7-5
